Date,RV_1min,RV_5min,OT,RV_30min
2015/11/17,0.000259686,5.72E-05,3.19E-05,6.93E-06
2015/11/18,0.000157919,2.37E-05,1.06E-05,1.68E-06
2015/11/19,0.000204026,4.54E-05,1.86E-05,3.29E-06
2015/11/20,0.00013612,1.94E-05,1.09E-05,4.96E-06
2015/11/23,0.000167056,1.85E-05,9.46E-06,3.22E-06
2015/11/24,0.000226604,4.52E-05,2.23E-05,8.82E-06
2015/11/25,0.000106276,2.10E-05,5.48E-06,8.08E-07
2015/11/27,0.000132239,3.56E-05,2.77E-05,3.39E-06
2015/11/30,0.0001943,3.64E-05,1.92E-05,5.19E-06
2015/12/1,0.000189516,2.81E-05,1.33E-05,3.68E-06
2015/12/2,0.000187685,4.79E-05,2.64E-05,1.07E-05
2015/12/3,0.0002771,5.06E-05,2.79E-05,8.46E-06
2015/12/4,0.000203548,4.35E-05,1.74E-05,3.67E-06
2015/12/7,0.000177574,3.29E-05,1.77E-05,4.47E-06
2015/12/8,0.000310308,5.07E-05,3.12E-05,6.68E-06
2015/12/9,0.00029183,5.61E-05,3.30E-05,1.46E-05
2015/12/10,0.000263241,4.48E-05,2.20E-05,7.57E-06
2015/12/11,0.000261291,4.61E-05,1.94E-05,3.64E-06
2015/12/14,0.00042765,8.01E-05,5.03E-05,1.13E-05
2015/12/15,0.000271274,5.12E-05,2.52E-05,7.44E-06
2015/12/16,0.000305226,6.84E-05,4.17E-05,2.52E-05
2015/12/17,0.0002842,7.94E-05,4.57E-05,1.05E-05
2015/12/18,0.000245548,5.05E-05,2.72E-05,5.28E-06
2015/12/21,0.000156306,3.18E-05,1.41E-05,4.53E-06
2015/12/22,0.000140542,2.55E-05,1.25E-05,5.06E-06
2015/12/23,0.000122783,3.26E-05,1.51E-05,8.50E-06
2015/12/24,4.22E-05,1.08E-05,3.36E-06,8.04E-07
2015/12/28,8.34E-05,1.23E-05,4.30E-06,2.25E-06
2015/12/29,0.0001321,2.14E-05,1.24E-05,1.99E-06
2015/12/30,0.000108057,2.25E-05,1.37E-05,1.48E-06
2015/12/31,0.00010078,2.61E-05,1.41E-05,3.10E-06
2016/1/4,0.000478809,0.000120786,4.62E-05,2.57E-05
2016/1/5,0.000334625,7.64E-05,3.48E-05,7.01E-06
2016/1/6,0.000447823,7.43E-05,3.53E-05,1.16E-05
2016/1/7,0.000634074,0.000169681,7.40E-05,2.02E-05
2016/1/8,0.000372265,6.72E-05,3.46E-05,9.42E-06
2016/1/11,0.000546282,7.71E-05,4.02E-05,1.62E-05
2016/1/12,0.000315726,5.84E-05,3.22E-05,1.16E-05
2016/1/13,0.000719795,0.000127363,5.97E-05,1.94E-05
2016/1/14,0.00116343,0.000166542,7.97E-05,2.78E-05
2016/1/15,0.000746885,0.00015491,0.000106393,2.65E-05
2016/1/19,0.000547093,0.000125946,3.81E-05,9.11E-06
2016/1/20,0.001381537,0.0003197,0.000119942,7.01E-05
2016/1/21,0.000833202,0.000179023,9.87E-05,4.28E-05
2016/1/22,0.000218413,4.78E-05,2.79E-05,1.32E-05
2016/1/25,0.000461916,7.94E-05,4.44E-05,1.26E-05
2016/1/26,0.000399395,9.04E-05,4.38E-05,1.75E-05
2016/1/27,0.000695146,9.35E-05,4.85E-05,8.30E-06
2016/1/28,0.000751772,0.000156895,7.35E-05,8.10E-06
2016/1/29,0.000893774,0.000132111,7.92E-05,1.97E-05
2016/2/1,0.000358244,8.08E-05,3.35E-05,1.28E-05
2016/2/2,0.000598708,0.000134918,8.58E-05,4.92E-05
2016/2/3,0.001405327,0.000386911,0.000192715,0.000107532
2016/2/4,0.00108751,0.000211592,7.14E-05,2.63E-05
2016/2/5,0.00095706,0.000172428,8.30E-05,2.52E-05
2016/2/8,0.001959991,0.000537134,0.000196836,1.36E-05
2016/2/9,0.001291467,0.000281124,9.36E-05,3.12E-05
2016/2/10,0.000931515,0.000203757,0.000102979,3.47E-05
2016/2/11,0.001059013,0.000193044,9.01E-05,2.29E-05
2016/2/12,0.000534557,0.000109977,6.53E-05,1.77E-05
2016/2/16,0.000328135,6.76E-05,2.18E-05,7.00E-06
2016/2/17,0.000337926,5.39E-05,2.11E-05,7.53E-06
2016/2/18,0.000392768,7.36E-05,3.97E-05,1.43E-05
2016/2/19,0.00036923,0.000112187,3.65E-05,1.38E-05
2016/2/22,0.000433848,7.81E-05,2.98E-05,1.50E-05
2016/2/23,0.000311063,4.84E-05,1.82E-05,1.95E-06
2016/2/24,0.000507512,0.000117714,4.80E-05,1.30E-05
2016/2/25,0.000384278,9.00E-05,5.60E-05,2.34E-05
2016/2/26,0.00026081,5.92E-05,3.18E-05,2.12E-05
2016/2/29,0.000301761,6.29E-05,2.97E-05,6.99E-06
2016/3/1,0.000259882,4.87E-05,2.35E-05,1.05E-05
2016/3/2,0.000300703,4.80E-05,3.14E-05,1.54E-05
2016/3/3,0.000188228,2.79E-05,1.32E-05,4.43E-06
2016/3/4,0.000235004,4.78E-05,1.94E-05,6.43E-06
2016/3/7,0.000282283,5.91E-05,3.86E-05,8.39E-06
2016/3/8,0.000380737,6.08E-05,2.82E-05,7.44E-06
2016/3/9,0.000250733,8.27E-05,3.26E-05,1.65E-05
2016/3/10,0.000454906,8.15E-05,3.83E-05,1.11E-05
2016/3/11,0.000129255,2.83E-05,1.90E-05,6.16E-06
2016/3/14,0.000141848,2.62E-05,1.72E-05,8.75E-06
2016/3/15,0.000217389,3.54E-05,1.58E-05,3.92E-06
2016/3/16,0.00023808,5.63E-05,3.03E-05,1.86E-05
2016/3/17,0.000250036,4.90E-05,2.32E-05,9.09E-06
2016/3/18,0.000273439,6.28E-05,2.93E-05,8.22E-06
2016/3/21,0.000262576,8.86E-05,5.57E-05,2.56E-05
2016/3/22,0.000188844,5.26E-05,1.76E-05,7.11E-06
2016/3/23,0.000243651,5.68E-05,2.65E-05,7.37E-06
2016/3/24,0.000145739,2.45E-05,1.84E-05,3.43E-06
2016/3/28,0.000221382,5.71E-05,1.85E-05,8.36E-06
2016/3/29,0.000184104,4.40E-05,2.19E-05,7.04E-06
2016/3/30,0.000172713,2.60E-05,1.39E-05,4.35E-06
2016/3/31,0.000130811,3.50E-05,1.61E-05,6.82E-06
2016/4/1,9.30E-05,1.95E-05,9.71E-06,2.41E-06
2016/4/4,0.000133546,3.66E-05,1.68E-05,5.64E-06
2016/4/5,0.000169836,2.73E-05,1.14E-05,4.30E-06
2016/4/6,0.000161444,3.27E-05,2.13E-05,7.30E-06
2016/4/7,0.000180607,5.24E-05,2.69E-05,5.77E-06
2016/4/8,0.000132427,2.78E-05,1.00E-05,1.91E-06
2016/4/11,0.000155984,2.49E-05,9.94E-06,3.75E-06
2016/4/12,0.000157142,4.19E-05,2.34E-05,1.02E-05
2016/4/13,0.000160845,3.63E-05,1.61E-05,4.59E-06
2016/4/14,0.00010619,2.12E-05,1.41E-05,3.42E-06
2016/4/15,7.10E-05,1.31E-05,7.15E-06,1.60E-06
2016/4/18,0.000207679,5.03E-05,2.12E-05,5.06E-06
2016/4/19,0.000252694,4.62E-05,3.15E-05,1.12E-05
2016/4/20,0.000189156,4.66E-05,2.54E-05,5.70E-06
2016/4/21,0.000145049,3.43E-05,1.59E-05,5.47E-06
2016/4/22,0.000168956,3.67E-05,9.63E-06,2.16E-06
2016/4/25,0.000136323,2.23E-05,8.70E-06,2.00E-06
2016/4/26,0.00015808,3.38E-05,1.78E-05,3.82E-06
2016/4/27,0.000303767,7.01E-05,3.28E-05,6.68E-06
2016/4/28,0.000307314,9.30E-05,3.79E-05,1.20E-05
2016/4/29,0.000463285,8.93E-05,3.06E-05,8.00E-06
2016/5/2,0.000297031,5.30E-05,2.45E-05,2.56E-06
2016/5/3,0.000179375,4.06E-05,2.62E-05,8.58E-06
2016/5/4,0.000256158,5.15E-05,1.87E-05,9.89E-06
2016/5/5,0.000198384,4.16E-05,2.50E-05,1.54E-05
2016/5/6,0.000160396,2.33E-05,1.36E-05,3.50E-06
2016/5/9,0.000154374,3.14E-05,1.66E-05,6.13E-06
2016/5/10,0.000134747,2.20E-05,1.06E-05,3.22E-06
2016/5/11,0.000200388,3.99E-05,1.54E-05,4.12E-06
2016/5/12,0.000199826,3.21E-05,1.39E-05,2.20E-06
2016/5/13,0.0001456,2.80E-05,1.27E-05,4.11E-06
2016/5/16,0.000146391,4.18E-05,1.56E-05,4.13E-06
2016/5/17,0.000189052,2.87E-05,1.48E-05,2.44E-06
2016/5/18,0.000286472,6.15E-05,3.24E-05,1.54E-05
2016/5/19,0.000196788,5.15E-05,1.50E-05,8.99E-06
2016/5/20,6.97E-05,1.87E-05,1.08E-05,1.17E-06
2016/5/23,9.89E-05,2.44E-05,1.74E-05,1.89E-06
2016/5/24,8.29E-05,1.12E-05,4.36E-06,1.31E-06
2016/5/25,0.000105464,3.12E-05,2.16E-05,3.29E-06
2016/5/26,6.10E-05,1.55E-05,3.93E-06,1.69E-06
2016/5/27,4.88E-05,1.24E-05,5.74E-06,9.49E-07
2016/5/31,9.91E-05,2.69E-05,1.66E-05,8.76E-06
2016/6/1,0.000111412,2.48E-05,9.56E-06,2.68E-06
2016/6/2,7.73E-05,1.50E-05,9.73E-06,2.44E-06
2016/6/3,7.25E-05,1.54E-05,7.24E-06,2.81E-06
2016/6/6,7.81E-05,1.27E-05,9.90E-06,3.40E-06
2016/6/7,8.26E-05,1.77E-05,8.86E-06,2.52E-06
2016/6/8,8.67E-05,1.51E-05,8.65E-06,1.48E-06
2016/6/9,6.29E-05,1.21E-05,6.85E-06,1.91E-06
2016/6/10,6.25E-05,1.22E-05,5.26E-06,1.16E-06
2016/6/13,9.79E-05,1.84E-05,1.05E-05,5.27E-06
2016/6/14,0.000131214,2.81E-05,1.06E-05,3.23E-06
2016/6/15,0.000112286,9.25E-06,4.19E-06,7.92E-07
2016/6/16,0.000118106,2.32E-05,1.12E-05,3.36E-06
2016/6/17,0.00011537,3.28E-05,1.52E-05,6.16E-06
2016/6/20,8.44E-05,1.19E-05,7.08E-06,1.36E-06
2016/6/21,8.99E-05,1.57E-05,6.34E-06,2.73E-06
2016/6/22,9.73E-05,3.24E-05,9.60E-06,5.34E-06
2016/6/23,8.00E-05,1.10E-05,5.65E-06,1.97E-06
2016/6/24,0.000323261,5.72E-05,3.35E-05,7.83E-06
2016/6/27,0.00035426,9.43E-05,4.33E-05,1.61E-05
2016/6/28,0.000117902,2.51E-05,9.28E-06,2.63E-06
2016/6/29,7.69E-05,1.21E-05,6.32E-06,1.68E-06
2016/6/30,7.65E-05,1.74E-05,9.79E-06,1.32E-06
2016/7/1,5.26E-05,1.44E-05,8.13E-06,5.29E-06
2016/7/5,8.66E-05,1.85E-05,7.93E-06,1.10E-06
2016/7/6,0.00012479,1.88E-05,9.29E-06,3.84E-06
2016/7/7,7.70E-05,1.57E-05,1.06E-05,4.16E-06
2016/7/8,5.08E-05,9.34E-06,7.04E-06,7.75E-07
2016/7/11,6.63E-05,1.10E-05,2.77E-06,1.43E-06
2016/7/12,0.000232332,3.40E-05,2.60E-05,8.54E-06
2016/7/13,0.000335121,3.71E-05,2.26E-05,2.77E-06
2016/7/14,6.23E-05,1.28E-05,6.85E-06,2.04E-06
2016/7/15,6.17E-05,1.24E-05,5.17E-06,4.68E-07
2016/7/18,6.71E-05,1.44E-05,7.24E-06,3.30E-06
2016/7/19,9.67E-05,2.02E-05,8.23E-06,1.24E-06
2016/7/20,5.69E-05,1.45E-05,3.37E-06,1.44E-06
2016/7/21,5.46E-05,1.44E-05,1.03E-05,3.44E-06
2016/7/22,2.99E-05,5.53E-06,2.21E-06,9.76E-07
2016/7/25,7.49E-05,1.14E-05,6.29E-06,2.35E-06
2016/7/26,6.59E-05,1.15E-05,6.57E-06,2.94E-06
2016/7/27,7.06E-05,1.36E-05,7.25E-06,3.84E-06
2016/7/28,6.71E-05,1.05E-05,5.63E-06,1.33E-06
2016/7/29,0.000178556,2.40E-05,1.36E-05,1.90E-06
2016/8/1,8.74E-05,1.93E-05,8.24E-06,2.01E-06
2016/8/2,6.90E-05,7.79E-06,3.98E-06,1.67E-06
2016/8/3,7.62E-05,1.13E-05,5.03E-06,7.32E-07
2016/8/4,6.79E-05,1.44E-05,5.36E-06,8.78E-07
2016/8/5,4.98E-05,1.09E-05,5.75E-06,5.30E-07
2016/8/8,4.53E-05,7.91E-06,2.84E-06,1.30E-06
2016/8/9,3.78E-05,8.34E-06,5.21E-06,3.46E-06
2016/8/10,4.41E-05,8.15E-06,3.33E-06,1.34E-06
2016/8/11,5.63E-05,1.23E-05,4.44E-06,1.32E-06
2016/8/12,3.29E-05,6.11E-06,2.74E-06,6.70E-07
2016/8/15,2.42E-05,3.21E-06,1.80E-06,4.95E-07
2016/8/16,3.30E-05,5.47E-06,2.40E-06,8.39E-07
2016/8/17,5.87E-05,1.68E-05,1.04E-05,8.80E-06
2016/8/18,4.02E-05,5.79E-06,3.32E-06,9.84E-07
2016/8/19,2.61E-05,4.79E-06,2.76E-06,1.18E-06
2016/8/22,5.83E-05,8.30E-06,2.72E-06,1.22E-06
2016/8/23,3.27E-05,8.11E-06,4.97E-06,1.61E-06
2016/8/24,3.56E-05,6.75E-06,3.58E-06,1.36E-06
2016/8/25,3.40E-05,6.79E-06,2.79E-06,1.09E-06
2016/8/26,8.44E-05,2.39E-05,1.55E-05,7.67E-06
2016/8/29,4.88E-05,1.03E-05,2.68E-06,1.60E-06
2016/8/30,4.60E-05,1.08E-05,4.89E-06,1.54E-06
2016/8/31,5.36E-05,8.28E-06,3.38E-06,1.90E-06
2016/9/1,4.99E-05,1.54E-05,9.23E-06,3.99E-06
2016/9/2,2.80E-05,6.84E-06,2.62E-06,9.25E-07
2016/9/6,7.88E-05,1.83E-05,1.13E-05,1.47E-06
2016/9/7,6.38E-05,1.54E-05,4.05E-06,8.21E-07
2016/9/8,4.35E-05,1.03E-05,4.45E-06,1.15E-06
2016/9/9,7.41E-05,1.56E-05,9.99E-06,2.98E-06
2016/9/12,0.000127326,2.31E-05,1.31E-05,2.16E-06
2016/9/13,0.000139109,2.97E-05,1.90E-05,4.81E-06
2016/9/14,7.07E-05,1.60E-05,1.24E-05,3.66E-06
2016/9/15,8.29E-05,1.87E-05,1.05E-05,4.02E-06
2016/9/16,9.83E-05,1.85E-05,9.84E-06,2.17E-06
2016/9/19,7.05E-05,1.17E-05,5.34E-06,1.78E-06
2016/9/20,4.52E-05,1.37E-05,5.44E-06,2.67E-06
2016/9/21,7.03E-05,1.55E-05,1.02E-05,3.29E-06
2016/9/22,5.35E-05,1.24E-05,8.80E-06,4.06E-06
2016/9/23,4.87E-05,1.48E-05,1.07E-05,3.00E-06
2016/9/26,4.91E-05,1.05E-05,6.21E-06,1.67E-06
2016/9/27,4.79E-05,1.41E-05,6.35E-06,2.25E-06
2016/9/28,8.88E-05,1.47E-05,7.57E-06,1.88E-06
2016/9/29,0.000145568,3.16E-05,1.48E-05,3.55E-06
2016/9/30,3.96E-05,1.11E-05,5.59E-06,1.83E-06
2016/10/3,6.18E-05,1.45E-05,6.18E-06,1.46E-06
2016/10/4,6.27E-05,1.17E-05,4.87E-06,1.49E-06
2016/10/5,3.74E-05,5.81E-06,2.40E-06,6.07E-07
2016/10/6,5.80E-05,9.56E-06,3.88E-06,7.96E-07
2016/10/7,4.17E-05,7.82E-06,2.16E-06,1.07E-06
2016/10/10,3.32E-05,5.43E-06,2.76E-06,3.23E-07
2016/10/11,6.56E-05,1.41E-05,7.33E-06,2.17E-06
2016/10/12,4.50E-05,8.76E-06,3.81E-06,6.46E-07
2016/10/13,7.59E-05,1.22E-05,6.71E-06,1.52E-06
2016/10/14,4.34E-05,6.74E-06,4.05E-06,1.53E-06
2016/10/17,0.000112365,1.37E-05,7.07E-06,3.14E-06
2016/10/18,5.18E-05,9.77E-06,5.06E-06,2.27E-06
2016/10/19,5.15E-05,1.21E-05,4.27E-06,1.76E-06
2016/10/20,0.000156649,2.22E-05,1.11E-05,5.37E-06
2016/10/21,4.51E-05,8.90E-06,3.86E-06,1.34E-06
2016/10/24,7.94E-05,9.99E-06,4.46E-06,6.67E-07
2016/10/25,8.59E-05,1.25E-05,6.50E-06,3.59E-06
2016/10/26,8.79E-05,2.02E-05,1.37E-05,5.53E-06
2016/10/27,0.000131474,2.72E-05,1.63E-05,5.48E-06
2016/10/28,0.000205515,3.67E-05,2.14E-05,5.63E-06
2016/10/31,0.000102095,1.86E-05,1.04E-05,3.61E-06
2016/11/1,0.000149868,3.68E-05,1.39E-05,2.56E-06
2016/11/2,0.000189022,4.64E-05,1.93E-05,9.71E-06
2016/11/3,0.000163686,4.40E-05,1.96E-05,9.93E-06
2016/11/4,0.00015332,3.77E-05,1.62E-05,8.70E-06
2016/11/7,0.000124853,3.06E-05,1.59E-05,6.73E-06
2016/11/8,0.000101191,2.36E-05,1.12E-05,1.30E-06
2016/11/9,0.000443188,9.36E-05,6.52E-05,1.94E-05
2016/11/10,0.001443541,0.000338295,0.000192331,6.16E-05
2016/11/11,0.000443411,7.54E-05,4.06E-05,1.40E-05
2016/11/14,0.000466364,9.54E-05,5.07E-05,1.37E-05
2016/11/15,0.000323458,7.83E-05,4.52E-05,3.22E-06
2016/11/16,0.000244015,4.07E-05,2.21E-05,7.77E-06
2016/11/17,0.000131315,2.47E-05,9.90E-06,2.98E-06
2016/11/18,8.69E-05,1.96E-05,8.79E-06,3.04E-06
2016/11/21,0.000143835,3.02E-05,1.09E-05,5.44E-06
2016/11/22,0.000148434,2.61E-05,1.52E-05,4.73E-06
2016/11/23,9.04E-05,1.65E-05,5.70E-06,7.97E-07
2016/11/25,4.98E-05,9.54E-06,4.72E-06,1.56E-06
2016/11/28,0.000134758,2.99E-05,1.49E-05,4.00E-06
2016/11/29,9.97E-05,2.41E-05,8.86E-06,2.27E-06
2016/11/30,0.000131882,2.38E-05,1.60E-05,2.90E-06
2016/12/1,0.000204158,5.90E-05,2.72E-05,7.50E-06
2016/12/2,0.000183748,3.22E-05,1.38E-05,2.16E-06
2016/12/5,0.00015811,2.74E-05,1.55E-05,4.53E-06
2016/12/6,0.000159054,2.31E-05,1.59E-05,6.31E-06
2016/12/7,0.000113828,2.97E-05,1.94E-05,4.78E-06
2016/12/8,0.000118851,2.62E-05,1.40E-05,3.91E-06
2016/12/9,5.51E-05,9.85E-06,6.78E-06,1.11E-07
2016/12/12,9.14E-05,1.31E-05,9.02E-06,1.33E-06
2016/12/13,0.000111667,1.83E-05,8.76E-06,2.05E-06
2016/12/14,0.000211966,2.96E-05,1.90E-05,6.24E-06
2016/12/15,0.000106661,1.81E-05,8.96E-06,1.16E-06
2016/12/16,6.43E-05,1.06E-05,3.65E-06,7.08E-07
2016/12/19,9.39E-05,1.88E-05,7.85E-06,3.46E-06
2016/12/20,4.68E-05,9.46E-06,4.80E-06,1.34E-06
2016/12/21,4.72E-05,6.62E-06,2.45E-06,1.01E-06
2016/12/22,6.20E-05,1.15E-05,7.29E-06,2.67E-06
2016/12/23,3.34E-05,4.85E-06,3.17E-06,6.54E-07
2016/12/27,4.71E-05,1.13E-05,3.55E-06,1.19E-06
2016/12/28,9.32E-05,2.67E-05,1.69E-05,4.51E-06
2016/12/29,6.39E-05,1.02E-05,6.09E-06,2.10E-06
2016/12/30,8.66E-05,1.96E-05,1.19E-05,3.80E-06
2017/1/3,0.00012354,3.00E-05,2.06E-05,4.95E-06
2017/1/4,6.42E-05,1.67E-05,7.53E-06,2.83E-06
2017/1/5,9.63E-05,2.05E-05,1.17E-05,2.40E-06
2017/1/6,8.07E-05,1.74E-05,9.18E-06,2.65E-06
2017/1/9,8.35E-05,1.71E-05,9.74E-06,2.70E-06
2017/1/10,6.32E-05,8.12E-06,3.46E-06,8.18E-07
2017/1/11,0.000112613,2.71E-05,1.49E-05,3.15E-06
2017/1/12,0.00012547,2.87E-05,1.81E-05,4.44E-06
2017/1/13,7.05E-05,9.96E-06,5.22E-06,2.69E-06
2017/1/17,0.000113475,2.51E-05,1.81E-05,1.15E-05
2017/1/18,6.59E-05,1.31E-05,7.49E-06,7.54E-07
2017/1/19,6.26E-05,1.56E-05,8.43E-06,1.16E-06
2017/1/20,7.11E-05,1.48E-05,9.55E-06,6.41E-06
2017/1/23,6.59E-05,1.77E-05,4.59E-06,1.08E-06
2017/1/24,5.25E-05,7.80E-06,2.94E-06,9.43E-07
2017/1/25,5.58E-05,1.11E-05,5.46E-06,8.92E-07
2017/1/26,5.42E-05,1.23E-05,7.43E-06,1.68E-06
2017/1/27,7.17E-05,1.63E-05,6.36E-06,1.35E-06
2017/1/30,0.000100969,2.06E-05,1.11E-05,5.75E-06
2017/1/31,6.45E-05,8.96E-06,4.43E-06,1.29E-06
2017/2/1,8.56E-05,1.59E-05,7.94E-06,5.07E-06
2017/2/2,0.000110992,2.11E-05,1.06E-05,2.74E-06
2017/2/3,0.000170103,3.19E-05,1.16E-05,5.57E-06
2017/2/6,4.73E-05,1.32E-05,4.22E-06,1.49E-06
2017/2/7,4.84E-05,8.90E-06,5.64E-06,2.07E-06
2017/2/8,4.26E-05,7.52E-06,3.77E-06,1.39E-06
2017/2/9,4.19E-05,1.10E-05,5.24E-06,1.08E-06
2017/2/10,1.92E-05,3.02E-06,1.73E-06,4.89E-07
2017/2/13,4.17E-05,7.83E-06,5.30E-06,8.94E-07
2017/2/14,5.07E-05,9.00E-06,5.19E-06,3.51E-07
2017/2/15,4.95E-05,8.85E-06,4.13E-06,1.27E-06
2017/2/16,6.35E-05,1.60E-05,5.13E-06,1.28E-06
2017/2/17,3.21E-05,9.79E-06,4.78E-06,1.58E-06
2017/2/21,4.02E-05,7.12E-06,4.42E-06,1.47E-06
2017/2/22,3.98E-05,5.50E-06,3.22E-06,5.69E-07
2017/2/23,7.23E-05,1.10E-05,6.52E-06,1.58E-06
2017/2/24,5.87E-05,6.37E-06,2.83E-06,7.91E-07
2017/2/27,3.28E-05,6.00E-06,3.58E-06,6.41E-07
2017/2/28,5.63E-05,7.74E-06,3.21E-06,8.79E-07
2017/3/1,5.41E-05,1.27E-05,6.90E-06,9.65E-07
2017/3/2,3.82E-05,8.33E-06,5.63E-06,1.94E-06
2017/3/3,3.00E-05,4.70E-06,2.12E-06,6.98E-07
2017/3/6,3.31E-05,7.76E-06,4.08E-06,1.19E-06
2017/3/7,3.36E-05,7.16E-06,2.63E-06,4.76E-07
2017/3/8,4.74E-05,7.30E-06,2.73E-06,9.87E-07
2017/3/9,4.12E-05,7.78E-06,2.02E-06,7.82E-07
2017/3/10,2.66E-05,6.63E-06,3.65E-06,1.41E-06
2017/3/13,2.01E-05,5.20E-06,3.14E-06,1.25E-06
2017/3/14,2.72E-05,4.87E-06,2.16E-06,6.21E-07
2017/3/15,4.20E-05,6.95E-06,4.22E-06,9.11E-07
2017/3/16,2.48E-05,4.49E-06,2.59E-06,5.32E-07
2017/3/17,1.53E-05,3.32E-06,1.02E-06,3.85E-07
2017/3/20,3.30E-05,4.51E-06,2.26E-06,5.73E-07
2017/3/21,0.000105377,1.89E-05,8.02E-06,3.99E-06
2017/3/22,9.03E-05,2.39E-05,5.68E-06,9.97E-07
2017/3/23,4.78E-05,8.55E-06,4.85E-06,1.33E-06
2017/3/24,5.05E-05,1.27E-05,6.04E-06,1.30E-06
2017/3/27,6.20E-05,1.23E-05,6.77E-06,2.28E-06
2017/3/28,7.10E-05,1.57E-05,9.10E-06,7.39E-07
2017/3/29,5.23E-05,1.38E-05,7.76E-06,1.13E-06
2017/3/30,4.21E-05,8.11E-06,4.07E-06,1.28E-06
2017/3/31,4.63E-05,8.35E-06,4.12E-06,1.62E-06
2017/4/3,7.32E-05,1.32E-05,6.31E-06,1.71E-06
2017/4/4,8.09E-05,1.41E-05,8.71E-06,1.42E-06
2017/4/5,0.000157062,3.21E-05,1.51E-05,2.18E-06
2017/4/6,0.000174829,2.73E-05,9.27E-06,1.68E-06
2017/4/7,9.87E-05,1.61E-05,9.32E-06,4.63E-06
2017/4/10,9.50E-05,2.01E-05,7.74E-06,9.96E-07
2017/4/11,9.99E-05,2.56E-05,1.27E-05,4.35E-06
2017/4/12,5.17E-05,1.26E-05,7.82E-06,1.81E-06
2017/4/13,4.74E-05,1.31E-05,7.12E-06,2.38E-06
2017/4/17,4.98E-05,9.46E-06,4.20E-06,2.89E-06
2017/4/18,9.06E-05,8.91E-06,5.73E-06,1.39E-06
2017/4/19,4.94E-05,9.21E-06,5.04E-06,1.75E-06
2017/4/20,7.03E-05,1.44E-05,9.97E-06,3.10E-06
2017/4/21,2.53E-05,6.64E-06,3.48E-06,1.44E-06
2017/4/24,3.75E-05,6.50E-06,3.18E-06,9.24E-07
2017/4/25,3.71E-05,7.39E-06,3.10E-06,1.36E-06
2017/4/26,6.83E-05,1.02E-05,4.81E-06,1.08E-06
2017/4/27,7.21E-05,1.85E-05,7.57E-06,3.26E-06
2017/4/28,0.000138848,3.55E-05,1.71E-05,5.65E-06
2017/5/1,9.46E-05,1.60E-05,7.56E-06,1.57E-06
2017/5/2,7.01E-05,1.81E-05,4.83E-06,1.80E-06
2017/5/3,6.82E-05,8.84E-06,3.64E-06,9.39E-07
2017/5/4,5.04E-05,1.39E-05,4.20E-06,1.05E-06
2017/5/5,4.13E-05,8.59E-06,3.93E-06,1.13E-06
2017/5/8,3.83E-05,6.35E-06,3.75E-06,9.27E-07
2017/5/9,6.24E-05,1.16E-05,7.91E-06,2.74E-06
2017/5/10,5.55E-05,1.51E-05,7.28E-06,3.54E-06
2017/5/11,4.05E-05,9.66E-06,4.43E-06,2.33E-06
2017/5/12,3.10E-05,7.55E-06,1.97E-06,9.53E-07
2017/5/15,4.42E-05,7.13E-06,4.20E-06,2.88E-07
2017/5/16,4.12E-05,8.60E-06,2.83E-06,1.09E-06
2017/5/17,0.000114241,2.11E-05,1.04E-05,5.16E-06
2017/5/18,0.000110299,2.95E-05,1.41E-05,1.02E-05
2017/5/19,4.57E-05,8.44E-06,3.69E-06,1.06E-06
2017/5/22,2.78E-05,5.53E-06,2.29E-06,7.70E-07
2017/5/23,4.54E-05,6.71E-06,2.22E-06,5.78E-07
2017/5/24,3.22E-05,6.22E-06,2.43E-06,9.77E-07
2017/5/25,7.58E-05,1.35E-05,6.93E-06,1.50E-06
2017/5/26,4.89E-05,1.19E-05,4.23E-06,1.14E-06
2017/5/30,5.06E-05,5.25E-06,2.94E-06,1.15E-06
2017/5/31,0.000105262,1.16E-05,7.58E-06,1.87E-06
2017/6/1,6.87E-05,1.26E-05,5.05E-06,2.33E-06
2017/6/2,4.68E-05,7.94E-06,5.46E-06,2.08E-06
2017/6/5,3.38E-05,1.03E-05,3.40E-06,2.04E-06
2017/6/6,8.45E-05,1.62E-05,6.87E-06,2.23E-06
2017/6/7,9.30E-05,3.41E-05,1.71E-05,5.67E-06
2017/6/8,6.91E-05,8.84E-06,4.70E-06,6.74E-07
2017/6/9,0.000520494,5.03E-05,3.05E-05,1.37E-05
2017/6/12,0.000786734,0.000225928,0.000150845,1.23E-05
2017/6/13,0.000168752,2.38E-05,1.29E-05,5.01E-06
2017/6/14,0.000198465,3.87E-05,1.89E-05,5.56E-06
2017/6/15,0.00018961,4.42E-05,1.32E-05,1.88E-06
2017/6/16,0.000341944,0.000114843,9.67E-05,7.56E-05
2017/6/19,0.00014784,3.70E-05,1.40E-05,6.17E-06
2017/6/20,0.000116364,1.41E-05,6.54E-06,2.81E-06
2017/6/21,6.28E-05,1.36E-05,7.11E-06,3.87E-06
2017/6/22,7.30E-05,1.84E-05,3.49E-06,9.15E-07
2017/6/23,4.93E-05,9.50E-06,4.85E-06,2.32E-06
2017/6/26,9.99E-05,2.35E-05,1.41E-05,4.85E-06
2017/6/27,0.000209356,3.77E-05,1.98E-05,3.13E-06
