Date,OT,RV_5min,RV_10min,RV_30min
2015/10/14,0.000124236,3.68E-05,2.30E-05,7.13E-06
2015/10/15,0.000118037,3.03E-05,1.16E-05,2.60E-06
2015/10/16,8.38E-05,1.45E-05,5.46E-06,1.47E-06
2015/10/19,0.00010196,1.86E-05,1.02E-05,4.11E-06
2015/10/20,0.000201561,5.37E-05,2.40E-05,1.41E-05
2015/10/21,0.000145274,3.80E-05,2.28E-05,1.07E-05
2015/10/22,9.96E-05,2.15E-05,6.93E-06,2.54E-06
2015/10/23,0.000112853,3.09E-05,1.57E-05,8.16E-06
2015/10/26,0.000205467,3.30E-05,2.04E-05,4.67E-06
2015/10/27,0.000188761,3.87E-05,1.81E-05,1.01E-05
2015/10/28,0.000240133,4.31E-05,2.76E-05,1.42E-05
2015/10/29,0.000137531,3.08E-05,1.37E-05,3.52E-06
2015/10/30,0.000110855,3.28E-05,1.50E-05,5.40E-06
2015/11/2,5.51E-05,1.52E-05,3.69E-06,1.68E-06
2015/11/3,0.000109637,2.26E-05,6.80E-06,1.37E-06
2015/11/4,0.000121772,2.66E-05,1.45E-05,3.95E-06
2015/11/5,0.00012207,2.27E-05,1.33E-05,6.84E-06
2015/11/6,9.69E-05,1.63E-05,8.05E-06,1.27E-06
2015/11/9,0.000134682,3.09E-05,1.53E-05,3.41E-06
2015/11/10,0.00018615,4.28E-05,2.18E-05,8.55E-06
2015/11/11,0.000185808,3.61E-05,2.08E-05,3.66E-06
2015/11/12,0.000127877,2.20E-05,9.91E-06,2.61E-06
2015/11/13,0.0001688,4.21E-05,2.49E-05,2.17E-06
2015/11/16,0.000187753,3.97E-05,2.37E-05,4.18E-06
2015/11/17,0.000137567,2.50E-05,1.66E-05,3.45E-06
2015/11/18,0.000131547,3.19E-05,1.26E-05,6.01E-06
2015/11/19,0.000132111,3.32E-05,1.83E-05,5.97E-06
2015/11/20,7.41E-05,1.50E-05,7.86E-06,2.90E-06
2015/11/23,9.45E-05,1.92E-05,9.99E-06,1.90E-06
2015/11/24,0.00013231,3.03E-05,1.33E-05,3.10E-06
2015/11/25,6.17E-05,2.01E-05,1.31E-05,1.95E-06
2015/11/27,4.78E-05,7.48E-06,4.03E-06,2.62E-06
2015/11/30,0.000100918,2.41E-05,7.81E-06,3.36E-06
2015/12/1,0.000100518,2.06E-05,1.12E-05,3.05E-06
2015/12/2,0.000103167,2.25E-05,7.58E-06,2.95E-06
2015/12/3,0.000155428,3.28E-05,1.40E-05,5.08E-06
2015/12/4,0.000133813,3.04E-05,1.47E-05,1.85E-06
2015/12/7,0.000185597,5.03E-05,2.95E-05,8.38E-06
2015/12/8,0.000142171,3.38E-05,1.94E-05,6.68E-06
2015/12/9,0.000176091,4.47E-05,2.70E-05,1.67E-05
2015/12/10,0.000130594,2.40E-05,1.38E-05,3.99E-06
2015/12/11,0.000178914,3.12E-05,1.40E-05,4.39E-06
2015/12/14,0.000289292,5.44E-05,3.33E-05,2.00E-05
2015/12/15,0.0001402,3.29E-05,1.49E-05,5.55E-06
2015/12/16,0.00029642,9.58E-05,5.50E-05,4.45E-05
2015/12/17,0.000192645,4.76E-05,2.76E-05,1.33E-05
2015/12/18,0.000323613,7.10E-05,2.94E-05,1.10E-05
2015/12/21,0.00017684,4.05E-05,2.59E-05,8.05E-06
2015/12/22,0.000108237,1.72E-05,7.69E-06,2.93E-06
2015/12/23,9.26E-05,1.81E-05,1.03E-05,5.39E-06
2015/12/24,4.80E-05,1.03E-05,4.18E-06,3.78E-07
2015/12/28,8.27E-05,1.67E-05,7.05E-06,2.35E-06
2015/12/29,5.84E-05,1.39E-05,6.02E-06,1.65E-06
2015/12/30,0.000111302,4.31E-05,3.49E-05,2.25E-05
2015/12/31,0.000100481,2.60E-05,1.31E-05,4.78E-06
2016/1/4,0.000317011,4.67E-05,2.11E-05,8.75E-06
2016/1/5,0.000404385,5.62E-05,3.03E-05,3.76E-06
2016/1/6,0.000357345,6.70E-05,5.01E-05,1.82E-05
2016/1/7,0.000443079,0.000109846,4.23E-05,1.62E-05
2016/1/8,0.000385055,7.93E-05,3.51E-05,2.20E-05
2016/1/11,0.000308397,4.07E-05,1.50E-05,5.28E-06
2016/1/12,0.000270012,4.84E-05,2.44E-05,1.07E-05
2016/1/13,0.000427435,9.36E-05,4.44E-05,1.10E-05
2016/1/14,0.000457182,6.97E-05,3.85E-05,1.21E-05
2016/1/15,0.000405317,7.74E-05,4.20E-05,1.87E-05
2016/1/19,0.000288546,6.02E-05,3.37E-05,8.89E-06
2016/1/20,0.000530166,0.000139305,7.27E-05,3.26E-05
2016/1/21,0.000538063,0.000111614,5.30E-05,3.09E-05
2016/1/22,0.000261918,7.36E-05,3.29E-05,9.29E-06
2016/1/25,0.000248067,4.70E-05,1.55E-05,4.63E-06
2016/1/26,0.000326195,8.52E-05,3.71E-05,1.43E-05
2016/1/27,0.000580034,0.000111333,6.68E-05,2.65E-05
2016/1/28,0.000393918,7.20E-05,3.35E-05,5.15E-06
2016/1/29,0.000172696,3.88E-05,1.67E-05,6.50E-06
2016/2/1,0.00015218,3.44E-05,1.53E-05,6.66E-06
2016/2/2,0.000178193,2.71E-05,1.28E-05,4.66E-06
2016/2/3,0.000385588,7.92E-05,4.18E-05,1.69E-05
2016/2/4,0.000305803,4.71E-05,3.19E-05,1.77E-05
2016/2/5,0.000273003,7.04E-05,3.47E-05,9.20E-06
2016/2/8,0.000393382,7.51E-05,4.73E-05,1.78E-05
2016/2/9,0.000374515,7.14E-05,3.60E-05,1.66E-05
2016/2/10,0.000202176,5.31E-05,3.29E-05,6.28E-06
2016/2/11,0.000317347,6.22E-05,2.03E-05,7.24E-06
2016/2/12,0.000124481,2.33E-05,1.16E-05,8.46E-06
2016/2/16,0.0001284,3.12E-05,1.50E-05,5.61E-06
2016/2/17,0.000159618,3.99E-05,1.85E-05,5.42E-06
2016/2/18,0.000141241,3.73E-05,2.22E-05,1.25E-05
2016/2/19,0.000132128,2.75E-05,1.28E-05,4.02E-06
2016/2/22,9.94E-05,2.95E-05,1.71E-05,1.07E-05
2016/2/23,7.31E-05,1.91E-05,6.18E-06,1.04E-06
2016/2/24,0.000201854,4.85E-05,2.63E-05,9.59E-06
2016/2/25,0.00014747,3.36E-05,1.62E-05,1.10E-05
2016/2/26,0.000119755,3.15E-05,1.86E-05,1.01E-05
2016/2/29,0.000128991,3.68E-05,1.70E-05,5.85E-06
2016/3/1,0.000171485,4.20E-05,3.06E-05,1.21E-05
2016/3/2,0.000126508,2.51E-05,1.54E-05,5.52E-06
2016/3/3,0.000145827,3.36E-05,1.64E-05,7.85E-06
2016/3/4,0.000199807,3.47E-05,1.25E-05,2.00E-06
2016/3/7,0.000139502,3.20E-05,1.70E-05,1.01E-05
2016/3/8,0.000171662,3.16E-05,1.81E-05,4.43E-06
2016/3/9,0.000152393,5.43E-05,3.20E-05,1.77E-05
2016/3/10,0.000223885,5.51E-05,2.18E-05,4.23E-06
2016/3/11,7.03E-05,1.23E-05,7.68E-06,3.39E-06
2016/3/14,6.87E-05,1.64E-05,8.78E-06,1.48E-06
2016/3/15,0.000106658,1.49E-05,9.05E-06,1.92E-06
2016/3/16,0.000124687,3.57E-05,2.80E-05,2.28E-05
2016/3/17,0.000109978,2.00E-05,1.02E-05,3.95E-06
2016/3/18,7.40E-05,1.46E-05,1.01E-05,1.03E-06
2016/3/21,0.000176543,3.20E-05,1.90E-05,1.20E-05
2016/3/22,9.81E-05,1.58E-05,8.78E-06,1.73E-06
2016/3/23,7.84E-05,1.99E-05,1.30E-05,3.56E-06
2016/3/24,6.93E-05,1.68E-05,1.22E-05,5.70E-06
2016/3/28,8.04E-05,1.56E-05,8.38E-06,2.61E-06
2016/3/29,8.24E-05,1.82E-05,1.04E-05,4.17E-06
2016/3/30,0.000157427,2.72E-05,1.47E-05,1.89E-06
2016/3/31,9.09E-05,2.16E-05,6.59E-06,2.38E-06
2016/4/1,8.99E-05,3.37E-05,1.06E-05,2.48E-06
2016/4/4,0.00012713,2.49E-05,1.42E-05,5.91E-06
2016/4/5,0.000111158,2.28E-05,1.22E-05,2.68E-06
2016/4/6,8.44E-05,1.77E-05,1.05E-05,3.73E-06
2016/4/7,0.000121299,3.00E-05,1.22E-05,4.52E-06
2016/4/8,0.000106678,2.17E-05,1.07E-05,1.09E-06
2016/4/11,0.000117452,2.53E-05,9.31E-06,1.70E-06
2016/4/12,0.00013598,2.79E-05,1.54E-05,5.60E-06
2016/4/13,8.59E-05,2.08E-05,6.38E-06,1.82E-06
2016/4/14,5.46E-05,8.86E-06,5.08E-06,2.12E-06
2016/4/15,0.00012545,2.70E-05,1.05E-05,3.45E-06
2016/4/18,0.000119776,2.35E-05,1.23E-05,3.83E-06
2016/4/19,0.000115002,2.19E-05,9.86E-06,5.27E-06
2016/4/20,9.87E-05,2.38E-05,1.13E-05,2.34E-06
2016/4/21,9.56E-05,2.54E-05,1.54E-05,3.39E-06
2016/4/22,0.000122417,2.81E-05,1.24E-05,2.36E-06
2016/4/25,8.43E-05,1.14E-05,3.03E-06,1.32E-06
2016/4/26,0.000104126,2.31E-05,1.19E-05,1.84E-06
2016/4/27,0.000244339,5.93E-05,2.63E-05,1.18E-05
2016/4/28,0.000214548,4.21E-05,2.08E-05,9.58E-06
2016/4/29,0.000192221,4.36E-05,2.35E-05,8.09E-06
2016/5/2,0.000170311,3.66E-05,2.10E-05,4.14E-06
2016/5/3,0.000164299,3.27E-05,9.68E-06,3.20E-06
2016/5/4,0.000149627,2.83E-05,1.54E-05,3.55E-06
2016/5/5,0.000118796,2.22E-05,1.25E-05,6.23E-06
2016/5/6,0.000133453,2.95E-05,1.89E-05,4.57E-06
2016/5/9,0.000105023,2.25E-05,8.93E-06,2.81E-06
2016/5/10,0.000118908,2.48E-05,1.42E-05,9.86E-07
2016/5/11,0.000108757,2.60E-05,9.45E-06,3.26E-06
2016/5/12,0.000206385,4.13E-05,1.76E-05,4.85E-06
2016/5/13,0.000170217,3.59E-05,2.45E-05,6.96E-06
2016/5/16,0.000133065,3.96E-05,1.64E-05,2.84E-06
2016/5/17,0.000135373,2.09E-05,7.76E-06,4.04E-06
2016/5/18,0.00017495,5.20E-05,2.18E-05,1.06E-05
2016/5/19,0.000128793,2.25E-05,1.20E-05,2.16E-06
2016/5/20,5.50E-05,1.11E-05,5.82E-06,2.13E-06
2016/5/23,8.03E-05,2.19E-05,1.09E-05,1.59E-06
2016/5/24,5.57E-05,1.24E-05,8.54E-06,2.54E-06
2016/5/25,7.69E-05,1.29E-05,6.85E-06,9.77E-07
2016/5/26,0.000125811,2.33E-05,7.09E-06,1.76E-06
2016/5/27,6.46E-05,1.84E-05,9.88E-06,2.27E-06
2016/5/31,6.79E-05,1.86E-05,9.10E-06,5.14E-06
2016/6/1,7.29E-05,1.16E-05,4.21E-06,8.70E-07
2016/6/2,0.000106821,1.77E-05,1.05E-05,1.80E-06
2016/6/3,7.17E-05,1.55E-05,8.08E-06,2.65E-06
2016/6/6,7.11E-05,1.57E-05,9.26E-06,1.35E-06
2016/6/7,5.22E-05,1.07E-05,5.93E-06,4.72E-07
2016/6/8,5.54E-05,9.25E-06,3.24E-06,1.16E-06
2016/6/9,7.02E-05,1.06E-05,4.26E-06,9.08E-07
2016/6/10,5.18E-05,9.59E-06,5.18E-06,1.65E-06
2016/6/13,0.000129329,2.14E-05,1.27E-05,3.92E-06
2016/6/14,0.000108876,2.37E-05,8.32E-06,9.32E-07
2016/6/15,7.64E-05,2.17E-05,1.45E-05,1.02E-05
2016/6/16,0.000111591,2.43E-05,1.21E-05,5.63E-06
2016/6/17,9.67E-05,1.57E-05,9.28E-06,3.74E-06
2016/6/20,6.93E-05,1.53E-05,7.64E-06,2.19E-06
2016/6/21,0.000102849,1.41E-05,5.83E-06,1.75E-06
2016/6/22,7.48E-05,1.54E-05,8.96E-06,4.38E-06
2016/6/23,7.25E-05,1.38E-05,5.86E-06,2.14E-06
2016/6/24,0.000281149,6.58E-05,2.64E-05,2.97E-06
2016/6/27,0.000180271,4.01E-05,2.31E-05,5.30E-06
2016/6/28,9.14E-05,2.68E-05,1.14E-05,1.68E-06
2016/6/29,8.64E-05,1.26E-05,6.38E-06,1.53E-06
2016/6/30,7.93E-05,1.75E-05,1.02E-05,2.54E-06
2016/7/1,4.58E-05,9.99E-06,3.87E-06,1.12E-06
2016/7/5,5.28E-05,1.37E-05,5.38E-06,2.05E-06
2016/7/6,0.00011448,3.18E-05,2.21E-05,1.14E-05
2016/7/7,7.05E-05,1.73E-05,1.02E-05,2.76E-06
2016/7/8,6.15E-05,2.03E-05,8.93E-06,4.39E-06
2016/7/11,3.71E-05,5.29E-06,1.85E-06,5.25E-07
2016/7/12,3.37E-05,7.24E-06,3.51E-06,1.11E-06
2016/7/13,4.86E-05,9.22E-06,5.58E-06,2.59E-06
2016/7/14,3.86E-05,6.61E-06,3.54E-06,1.53E-06
2016/7/15,4.02E-05,1.33E-05,8.78E-06,2.19E-06
2016/7/18,3.27E-05,8.19E-06,5.43E-06,3.30E-06
2016/7/19,4.37E-05,8.69E-06,4.65E-06,9.53E-07
2016/7/20,4.17E-05,7.58E-06,3.29E-06,8.74E-07
2016/7/21,5.70E-05,1.60E-05,8.47E-06,3.18E-06
2016/7/22,5.57E-05,1.19E-05,7.06E-06,4.84E-06
2016/7/25,7.27E-05,7.85E-06,3.93E-06,1.81E-06
2016/7/26,7.98E-05,1.82E-05,1.06E-05,3.08E-06
2016/7/27,0.000121981,3.72E-05,1.85E-05,9.72E-06
2016/7/28,5.66E-05,1.58E-05,5.41E-06,2.78E-06
2016/7/29,6.65E-05,1.88E-05,4.26E-06,1.32E-06
2016/8/1,4.49E-05,1.03E-05,4.95E-06,1.35E-06
2016/8/2,8.60E-05,1.26E-05,5.92E-06,6.13E-07
2016/8/3,3.87E-05,5.44E-06,3.22E-06,6.41E-07
2016/8/4,3.71E-05,8.03E-06,4.71E-06,1.36E-06
2016/8/5,3.06E-05,9.47E-06,6.92E-06,2.25E-06
2016/8/8,4.17E-05,5.46E-06,2.18E-06,3.52E-07
2016/8/9,3.53E-05,6.23E-06,3.18E-06,9.62E-07
2016/8/10,3.39E-05,7.02E-06,3.24E-06,6.40E-07
2016/8/11,3.77E-05,8.16E-06,3.50E-06,1.29E-06
2016/8/12,2.66E-05,4.19E-06,2.60E-06,4.93E-07
2016/8/15,2.64E-05,5.82E-06,3.03E-06,1.08E-06
2016/8/16,4.03E-05,1.19E-05,3.90E-06,1.64E-06
2016/8/17,8.80E-05,1.64E-05,9.65E-06,5.93E-06
2016/8/18,3.73E-05,8.50E-06,5.51E-06,1.51E-06
2016/8/19,4.02E-05,8.28E-06,5.13E-06,2.58E-06
2016/8/22,6.16E-05,8.66E-06,4.77E-06,1.38E-06
2016/8/23,2.87E-05,6.18E-06,3.59E-06,1.12E-06
2016/8/24,4.26E-05,9.27E-06,4.93E-06,9.39E-07
2016/8/25,4.93E-05,1.06E-05,5.54E-06,2.55E-06
2016/8/26,9.06E-05,2.12E-05,8.65E-06,1.65E-06
2016/8/29,6.51E-05,1.69E-05,5.71E-06,1.41E-06
2016/8/30,5.83E-05,1.62E-05,5.63E-06,8.56E-07
2016/8/31,4.58E-05,1.48E-05,7.91E-06,2.36E-06
2016/9/1,4.61E-05,1.65E-05,1.29E-05,3.91E-06
2016/9/2,5.83E-05,1.30E-05,4.38E-06,7.80E-07
2016/9/6,3.70E-05,1.04E-05,6.55E-06,2.22E-06
2016/9/7,7.32E-05,1.56E-05,9.38E-06,8.21E-07
2016/9/8,0.000149509,3.56E-05,1.92E-05,1.11E-05
2016/9/9,0.000138905,2.96E-05,1.07E-05,3.39E-06
2016/9/12,0.000159277,4.20E-05,8.98E-06,4.72E-06
2016/9/13,0.000158674,3.27E-05,1.47E-05,4.19E-06
2016/9/14,0.000369432,9.66E-05,4.18E-05,1.35E-05
2016/9/15,0.000162155,3.28E-05,2.10E-05,9.15E-06
2016/9/16,0.000145592,3.41E-05,2.15E-05,4.72E-06
2016/9/19,0.000155204,2.88E-05,1.72E-05,2.87E-06
2016/9/20,0.000113347,1.67E-05,9.85E-06,1.72E-06
2016/9/21,0.00010776,2.47E-05,1.20E-05,4.51E-06
2016/9/22,5.87E-05,8.58E-06,3.98E-06,4.39E-07
2016/9/23,0.000167935,2.24E-05,1.19E-05,3.87E-06
2016/9/26,8.38E-05,1.42E-05,6.61E-06,2.54E-06
2016/9/27,7.21E-05,9.04E-06,4.93E-06,1.03E-06
2016/9/28,5.75E-05,1.00E-05,5.28E-06,8.89E-07
2016/9/29,0.000111798,2.71E-05,1.47E-05,5.06E-06
2016/9/30,6.49E-05,1.13E-05,7.24E-06,2.56E-06
2016/10/3,4.52E-05,8.68E-06,3.63E-06,1.27E-06
2016/10/4,9.59E-05,1.84E-05,9.26E-06,2.15E-06
2016/10/5,6.72E-05,1.35E-05,5.93E-06,1.53E-06
2016/10/6,6.15E-05,1.27E-05,5.93E-06,1.41E-06
2016/10/7,6.76E-05,1.42E-05,7.82E-06,2.37E-06
2016/10/10,5.00E-05,6.22E-06,3.33E-06,9.29E-07
2016/10/11,0.000121511,3.27E-05,2.53E-05,8.41E-06
2016/10/12,8.38E-05,1.64E-05,5.35E-06,1.79E-06
2016/10/13,7.28E-05,1.31E-05,6.04E-06,2.46E-06
2016/10/14,7.63E-05,2.16E-05,1.22E-05,7.74E-06
2016/10/17,5.24E-05,1.07E-05,7.84E-06,6.50E-07
2016/10/18,3.18E-05,5.94E-06,2.49E-06,1.12E-06
2016/10/19,3.77E-05,7.93E-06,4.49E-06,2.25E-06
2016/10/20,6.81E-05,1.32E-05,8.40E-06,3.11E-06
2016/10/21,4.15E-05,1.03E-05,2.52E-06,9.12E-07
2016/10/24,2.92E-05,5.00E-06,1.59E-06,3.96E-07
2016/10/25,3.16E-05,6.00E-06,3.39E-06,1.83E-06
2016/10/26,0.000144789,3.13E-05,1.37E-05,2.93E-06
2016/10/27,6.67E-05,1.07E-05,4.33E-06,6.91E-07
2016/10/28,0.000106888,2.28E-05,1.16E-05,2.16E-06
2016/10/31,4.49E-05,6.04E-06,3.49E-06,1.86E-06
2016/11/1,9.43E-05,2.12E-05,1.36E-05,3.73E-06
2016/11/2,0.000103103,1.96E-05,5.84E-06,2.53E-06
2016/11/3,7.44E-05,2.19E-05,2.78E-06,1.09E-06
2016/11/4,0.000106544,2.81E-05,1.21E-05,2.63E-06
2016/11/7,5.44E-05,7.06E-06,4.28E-06,7.21E-07
2016/11/8,7.10E-05,1.66E-05,1.03E-05,5.11E-06
2016/11/9,0.000415323,8.38E-05,5.17E-05,8.12E-06
2016/11/10,0.000578103,9.57E-05,5.54E-05,1.04E-05
2016/11/11,0.000210131,3.80E-05,2.24E-05,9.09E-06
2016/11/14,0.000306629,6.93E-05,3.36E-05,1.97E-05
2016/11/15,0.000152469,3.70E-05,2.06E-05,5.57E-06
2016/11/16,0.000143701,2.21E-05,1.19E-05,2.73E-06
2016/11/17,0.000111209,2.20E-05,1.15E-05,2.96E-06
2016/11/18,7.00E-05,1.10E-05,8.07E-06,2.43E-06
2016/11/21,7.24E-05,1.95E-05,8.53E-06,3.16E-06
2016/11/22,5.60E-05,7.81E-06,3.33E-06,1.05E-06
2016/11/23,6.40E-05,1.18E-05,5.28E-06,1.93E-06
2016/11/25,2.73E-05,5.17E-06,3.79E-06,1.49E-06
2016/11/28,4.72E-05,9.69E-06,4.75E-06,1.91E-06
2016/11/29,7.60E-05,1.52E-05,6.26E-06,2.06E-06
2016/11/30,0.000107568,2.36E-05,1.12E-05,2.14E-06
2016/12/1,0.000132542,3.69E-05,2.10E-05,2.43E-06
2016/12/2,9.80E-05,2.01E-05,1.34E-05,2.31E-06
2016/12/5,0.000119487,2.94E-05,9.02E-06,2.50E-06
2016/12/6,6.92E-05,1.78E-05,7.98E-06,1.47E-06
2016/12/7,8.92E-05,1.73E-05,1.07E-05,3.32E-06
2016/12/8,8.02E-05,1.98E-05,8.50E-06,2.08E-06
2016/12/9,7.99E-05,1.67E-05,7.53E-06,2.49E-06
2016/12/12,7.37E-05,1.52E-05,7.58E-06,2.94E-06
2016/12/13,8.58E-05,1.80E-05,1.20E-05,1.72E-06
2016/12/14,0.000134017,2.38E-05,1.39E-05,6.78E-06
2016/12/15,9.85E-05,1.40E-05,6.56E-06,2.53E-06
2016/12/16,5.80E-05,9.52E-06,5.37E-06,1.04E-06
2016/12/19,6.24E-05,1.47E-05,8.55E-06,3.26E-06
2016/12/20,3.35E-05,5.26E-06,1.59E-06,3.12E-07
2016/12/21,3.76E-05,8.99E-06,6.25E-06,6.80E-07
2016/12/22,4.89E-05,1.10E-05,5.14E-06,2.89E-06
2016/12/23,2.17E-05,4.89E-06,1.38E-06,4.69E-07
2016/12/27,2.59E-05,4.75E-06,2.08E-06,7.36E-07
2016/12/28,4.64E-05,1.29E-05,8.25E-06,1.89E-06
2016/12/29,3.39E-05,1.05E-05,4.14E-06,1.43E-06
2016/12/30,7.67E-05,1.22E-05,5.29E-06,1.54E-06
2017/1/3,9.08E-05,1.46E-05,7.76E-06,1.74E-06
2017/1/4,3.58E-05,9.33E-06,5.71E-06,1.07E-06
2017/1/5,5.25E-05,9.08E-06,3.81E-06,1.88E-06
2017/1/6,6.73E-05,9.39E-06,4.48E-06,1.86E-06
2017/1/9,5.39E-05,1.62E-05,7.82E-06,3.29E-06
2017/1/10,5.81E-05,1.31E-05,9.52E-06,2.26E-06
2017/1/11,5.96E-05,1.48E-05,9.56E-06,1.47E-06
2017/1/12,5.66E-05,1.29E-05,6.77E-06,1.82E-06
2017/1/13,3.36E-05,5.75E-06,2.67E-06,5.19E-07
2017/1/17,5.41E-05,1.23E-05,7.28E-06,1.51E-06
2017/1/18,3.74E-05,1.24E-05,9.18E-06,2.50E-06
2017/1/19,3.26E-05,5.23E-06,1.98E-06,9.22E-07
2017/1/20,2.96E-05,6.42E-06,3.41E-06,6.00E-07
2017/1/23,3.72E-05,1.08E-05,7.46E-06,1.45E-06
2017/1/24,1.60E-05,3.56E-06,2.06E-06,3.48E-07
2017/1/25,2.68E-05,5.10E-06,2.13E-06,4.10E-07
2017/1/26,3.89E-05,1.15E-05,4.32E-06,8.47E-07
2017/1/27,2.57E-05,5.55E-06,4.20E-06,2.09E-06
2017/1/30,4.05E-05,9.46E-06,7.37E-06,6.72E-07
2017/1/31,4.66E-05,7.93E-06,5.81E-06,1.55E-06
2017/2/1,0.000120451,1.73E-05,1.22E-05,6.07E-06
2017/2/2,5.67E-05,1.14E-05,7.73E-06,1.26E-06
2017/2/3,4.17E-05,7.54E-06,3.63E-06,9.34E-07
2017/2/6,3.47E-05,5.88E-06,3.13E-06,9.25E-07
2017/2/7,4.25E-05,9.94E-06,5.28E-06,1.38E-06
2017/2/8,2.48E-05,5.62E-06,2.59E-06,5.87E-07
2017/2/9,3.49E-05,6.42E-06,3.86E-06,1.23E-06
2017/2/10,3.56E-05,5.06E-06,2.67E-06,5.38E-07
2017/2/13,2.57E-05,3.39E-06,2.08E-06,5.31E-07
2017/2/14,4.10E-05,6.12E-06,3.19E-06,1.63E-06
2017/2/15,5.13E-05,1.04E-05,5.87E-06,4.03E-06
2017/2/16,4.80E-05,9.44E-06,4.08E-06,1.14E-06
2017/2/17,2.66E-05,6.72E-06,4.76E-06,2.81E-06
2017/2/21,3.54E-05,1.11E-05,9.55E-06,9.22E-07
2017/2/22,2.05E-05,5.96E-06,4.47E-06,6.07E-07
2017/2/23,3.25E-05,6.82E-06,4.28E-06,1.12E-06
2017/2/24,2.92E-05,7.88E-06,4.11E-06,5.00E-07
2017/2/27,3.56E-05,6.12E-06,1.74E-06,4.72E-07
2017/2/28,2.69E-05,4.27E-06,1.67E-06,4.12E-07
2017/3/1,4.20E-05,7.72E-06,2.80E-06,4.99E-07
2017/3/2,5.43E-05,1.25E-05,4.84E-06,8.03E-07
2017/3/3,3.12E-05,8.39E-06,4.64E-06,9.51E-07
2017/3/6,2.70E-05,6.68E-06,2.96E-06,4.36E-07
2017/3/7,3.77E-05,6.43E-06,2.70E-06,8.17E-07
2017/3/8,3.46E-05,6.40E-06,1.88E-06,7.54E-07
2017/3/9,8.32E-05,1.05E-05,5.62E-06,1.63E-06
2017/3/10,2.77E-05,7.32E-06,3.00E-06,4.01E-07
2017/3/13,2.50E-05,4.18E-06,2.06E-06,7.52E-07
2017/3/14,2.16E-05,6.25E-06,3.32E-06,1.22E-06
2017/3/15,3.26E-05,5.34E-06,2.73E-06,1.55E-06
2017/3/16,2.77E-05,5.79E-06,3.69E-06,7.21E-07
2017/3/17,1.85E-05,3.86E-06,2.39E-06,7.74E-07
2017/3/20,2.29E-05,6.01E-06,3.47E-06,1.23E-06
2017/3/21,9.26E-05,2.59E-05,1.03E-05,4.35E-06
2017/3/22,7.00E-05,1.47E-05,5.66E-06,2.24E-06
2017/3/23,5.34E-05,8.96E-06,4.86E-06,1.26E-06
2017/3/24,5.48E-05,1.23E-05,4.83E-06,2.11E-06
2017/3/27,6.91E-05,1.02E-05,5.13E-06,1.20E-06
2017/3/28,5.15E-05,1.06E-05,4.31E-06,1.27E-06
2017/3/29,4.85E-05,1.31E-05,6.30E-06,2.00E-06
2017/3/30,3.80E-05,7.67E-06,3.95E-06,7.26E-07
2017/3/31,3.05E-05,3.71E-06,1.79E-06,8.47E-07
2017/4/3,3.77E-05,9.02E-06,4.77E-06,1.31E-06
2017/4/4,3.69E-05,8.48E-06,3.17E-06,1.40E-06
2017/4/5,6.33E-05,1.78E-05,8.18E-06,4.70E-06
2017/4/6,7.55E-05,1.13E-05,5.30E-06,9.91E-07
2017/4/7,4.54E-05,8.53E-06,3.45E-06,1.32E-06
2017/4/10,2.78E-05,8.51E-06,5.67E-06,2.89E-06
2017/4/11,0.000161771,4.90E-05,2.64E-05,9.44E-06
2017/4/12,6.23E-05,1.51E-05,7.51E-06,2.34E-06
2017/4/13,3.69E-05,7.62E-06,4.20E-06,1.30E-06
2017/4/17,2.65E-05,5.53E-06,3.10E-06,5.78E-07
2017/4/18,3.70E-05,8.89E-06,4.84E-06,1.30E-06
2017/4/19,2.98E-05,6.77E-06,2.75E-06,1.36E-06
2017/4/20,3.42E-05,6.17E-06,3.32E-06,1.04E-06
2017/4/21,3.04E-05,7.56E-06,5.29E-06,1.51E-06
2017/4/24,2.36E-05,3.67E-06,1.66E-06,4.53E-07
2017/4/25,1.87E-05,4.14E-06,2.35E-06,6.05E-07
2017/4/26,4.38E-05,6.90E-06,3.63E-06,1.09E-06
2017/4/27,2.92E-05,5.96E-06,4.53E-06,3.10E-06
2017/4/28,3.08E-05,5.76E-06,2.63E-06,8.22E-07
2017/5/1,3.80E-05,9.47E-06,7.01E-06,3.36E-06
2017/5/2,5.08E-05,1.10E-05,5.91E-06,2.25E-06
2017/5/3,0.00013168,3.53E-05,1.73E-05,8.50E-06
2017/5/4,5.19E-05,9.62E-06,5.71E-06,6.87E-07
2017/5/5,3.35E-05,6.78E-06,2.41E-06,1.13E-06
2017/5/8,9.51E-05,2.22E-05,1.31E-05,4.44E-07
2017/5/9,7.44E-05,1.94E-05,1.06E-05,6.05E-06
2017/5/10,4.54E-05,9.84E-06,4.58E-06,2.00E-06
2017/5/11,5.27E-05,1.48E-05,9.71E-06,2.70E-06
2017/5/12,7.12E-05,1.39E-05,1.06E-05,1.10E-06
2017/5/15,5.09E-05,1.01E-05,4.95E-06,8.43E-07
2017/5/16,3.47E-05,7.96E-06,4.03E-06,1.03E-06
2017/5/17,0.000184228,6.12E-05,1.29E-05,2.00E-06
2017/5/18,0.000140992,3.02E-05,1.23E-05,4.51E-06
2017/5/19,6.89E-05,1.03E-05,5.97E-06,2.31E-06
2017/5/22,4.58E-05,8.19E-06,4.10E-06,1.62E-06
