Date,RV_1min,RV_5min,RV_10min,OT
2015/11/27,1.23E-05,2.45E-06,1.40E-06,8.54E-07
2015/11/30,2.96E-05,6.33E-06,3.28E-06,1.14E-06
2015/12/1,3.55E-05,6.63E-06,4.36E-06,9.44E-07
2015/12/2,4.36E-05,1.06E-05,3.31E-06,1.39E-06
2015/12/3,8.96E-05,1.74E-05,1.09E-05,4.27E-06
2015/12/4,5.32E-05,1.14E-05,5.65E-06,9.32E-07
2015/12/7,6.64E-05,1.60E-05,1.19E-05,4.08E-06
2015/12/8,6.79E-05,1.58E-05,1.11E-05,4.05E-06
2015/12/9,0.00010069,2.69E-05,2.03E-05,9.59E-06
2015/12/10,6.82E-05,1.25E-05,8.34E-06,2.11E-06
2015/12/11,8.56E-05,2.04E-05,9.42E-06,2.11E-06
2015/12/14,0.000155871,3.04E-05,1.84E-05,7.71E-06
2015/12/15,5.14E-05,1.21E-05,6.18E-06,2.45E-06
2015/12/16,0.000148134,5.31E-05,4.27E-05,3.86E-05
2015/12/17,9.49E-05,2.50E-05,1.49E-05,3.66E-06
2015/12/18,0.000105109,2.78E-05,1.30E-05,3.76E-06
2015/12/21,5.23E-05,1.58E-05,9.80E-06,3.14E-06
2015/12/22,4.10E-05,6.98E-06,3.08E-06,8.86E-07
2015/12/23,2.14E-05,4.49E-06,2.88E-06,1.37E-06
2015/12/24,8.26E-06,2.03E-06,9.39E-07,7.14E-08
2015/12/28,2.28E-05,4.98E-06,2.31E-06,1.21E-06
2015/12/29,1.47E-05,4.34E-06,2.31E-06,8.61E-07
2015/12/30,2.23E-05,6.83E-06,3.45E-06,9.41E-07
2015/12/31,3.17E-05,9.58E-06,5.28E-06,1.97E-06
2016/1/4,9.69E-05,2.09E-05,9.86E-06,5.52E-06
2016/1/5,8.77E-05,1.77E-05,1.11E-05,1.05E-06
2016/1/6,9.06E-05,1.52E-05,1.09E-05,3.19E-06
2016/1/7,0.000181367,4.29E-05,1.92E-05,6.21E-06
2016/1/8,0.000129491,2.70E-05,1.38E-05,6.45E-06
2016/1/11,0.000174251,3.24E-05,1.01E-05,4.72E-06
2016/1/12,0.000149402,2.94E-05,1.38E-05,5.16E-06
2016/1/13,0.000223052,4.21E-05,2.15E-05,9.29E-06
2016/1/14,0.000266208,4.02E-05,2.23E-05,8.18E-06
2016/1/15,0.000297248,6.62E-05,4.04E-05,1.48E-05
2016/1/19,0.000219913,4.27E-05,1.82E-05,4.17E-06
2016/1/20,0.000458461,0.000101612,4.94E-05,2.33E-05
2016/1/21,0.000357598,8.17E-05,4.99E-05,2.36E-05
2016/1/22,0.000111519,3.07E-05,2.05E-05,8.84E-06
2016/1/25,0.000118505,2.84E-05,1.51E-05,3.63E-06
2016/1/26,0.000118806,3.12E-05,1.64E-05,8.37E-06
2016/1/27,0.000236636,4.02E-05,1.68E-05,6.33E-06
2016/1/28,0.000218089,3.96E-05,2.35E-05,3.98E-06
2016/1/29,8.39E-05,2.47E-05,1.24E-05,4.53E-06
2016/2/1,9.53E-05,1.89E-05,7.54E-06,3.81E-06
2016/2/2,0.00010523,2.23E-05,8.80E-06,3.50E-06
2016/2/3,0.000317067,8.41E-05,5.07E-05,2.64E-05
2016/2/4,0.000253529,4.46E-05,2.58E-05,1.22E-05
2016/2/5,0.000210833,4.48E-05,2.65E-05,9.76E-06
2016/2/8,0.000319688,7.50E-05,4.23E-05,9.42E-06
2016/2/9,0.000368643,8.45E-05,3.71E-05,1.68E-05
2016/2/10,0.000208555,4.98E-05,3.21E-05,7.76E-06
2016/2/11,0.000319535,5.94E-05,2.65E-05,1.11E-05
2016/2/12,0.000109052,2.77E-05,1.61E-05,6.75E-06
2016/2/16,8.59E-05,2.30E-05,9.24E-06,2.68E-06
2016/2/17,6.73E-05,1.53E-05,7.10E-06,3.05E-06
2016/2/18,7.19E-05,1.89E-05,1.22E-05,6.53E-06
2016/2/19,8.17E-05,1.87E-05,1.02E-05,2.54E-06
2016/2/22,3.69E-05,9.05E-06,2.74E-06,9.52E-07
2016/2/23,5.07E-05,1.21E-05,3.08E-06,7.00E-07
2016/2/24,0.000110628,3.48E-05,1.29E-05,4.29E-06
2016/2/25,7.09E-05,1.90E-05,1.09E-05,5.55E-06
2016/2/26,6.03E-05,1.35E-05,7.81E-06,4.77E-06
2016/2/29,6.99E-05,1.88E-05,1.02E-05,3.73E-06
2016/3/1,5.57E-05,1.67E-05,1.19E-05,5.82E-06
2016/3/2,5.89E-05,1.17E-05,7.57E-06,3.36E-06
2016/3/3,4.16E-05,7.90E-06,3.39E-06,1.29E-06
2016/3/4,6.19E-05,1.59E-05,6.48E-06,1.60E-06
2016/3/7,6.55E-05,1.88E-05,9.51E-06,3.36E-06
2016/3/8,8.43E-05,1.52E-05,8.55E-06,1.61E-06
2016/3/9,6.35E-05,2.32E-05,1.21E-05,4.45E-06
2016/3/10,0.00012879,2.57E-05,9.88E-06,2.23E-06
2016/3/11,2.35E-05,5.17E-06,2.69E-06,6.43E-07
2016/3/14,2.83E-05,7.15E-06,3.42E-06,1.08E-06
2016/3/15,2.77E-05,4.60E-06,2.29E-06,7.88E-07
2016/3/16,7.08E-05,2.18E-05,1.93E-05,1.52E-05
2016/3/17,3.74E-05,7.04E-06,5.21E-06,3.14E-06
2016/3/18,3.45E-05,6.10E-06,3.67E-06,1.28E-06
2016/3/21,3.64E-05,1.21E-05,8.73E-06,4.99E-06
2016/3/22,2.96E-05,7.36E-06,2.07E-06,3.19E-07
2016/3/23,4.01E-05,1.17E-05,6.82E-06,1.86E-06
2016/3/24,2.85E-05,6.76E-06,4.30E-06,1.47E-06
2016/3/28,3.41E-05,8.25E-06,4.58E-06,1.19E-06
2016/3/29,3.15E-05,1.11E-05,8.37E-06,2.43E-06
2016/3/30,2.93E-05,5.84E-06,2.56E-06,7.35E-07
2016/3/31,2.27E-05,6.17E-06,2.79E-06,7.75E-07
2016/4/1,3.36E-05,1.05E-05,4.92E-06,1.56E-06
2016/4/4,2.56E-05,6.65E-06,4.03E-06,1.50E-06
2016/4/5,4.26E-05,7.70E-06,5.05E-06,2.21E-06
2016/4/6,3.74E-05,6.53E-06,4.23E-06,1.44E-06
2016/4/7,5.09E-05,1.23E-05,6.98E-06,2.81E-06
2016/4/8,4.32E-05,6.82E-06,2.55E-06,3.30E-07
2016/4/11,4.94E-05,7.88E-06,3.16E-06,1.02E-06
2016/4/12,5.72E-05,1.42E-05,8.33E-06,3.68E-06
2016/4/13,3.79E-05,1.00E-05,4.75E-06,1.06E-06
2016/4/14,2.00E-05,4.86E-06,2.73E-06,1.21E-06
2016/4/15,1.78E-05,4.27E-06,2.75E-06,1.17E-06
2016/4/18,2.50E-05,6.09E-06,3.73E-06,1.74E-06
2016/4/19,3.83E-05,6.57E-06,4.44E-06,1.96E-06
2016/4/20,2.79E-05,7.88E-06,3.19E-06,7.42E-07
2016/4/21,3.28E-05,9.45E-06,6.60E-06,1.36E-06
2016/4/22,5.09E-05,1.28E-05,5.33E-06,1.98E-06
2016/4/25,3.20E-05,5.92E-06,2.84E-06,1.04E-06
2016/4/26,3.56E-05,6.90E-06,3.55E-06,7.50E-07
2016/4/27,5.93E-05,1.32E-05,6.71E-06,2.91E-06
2016/4/28,5.05E-05,1.39E-05,7.02E-06,3.48E-06
2016/4/29,8.41E-05,1.86E-05,8.83E-06,1.77E-06
2016/5/2,5.20E-05,1.34E-05,7.84E-06,1.66E-06
2016/5/3,5.61E-05,1.31E-05,6.28E-06,2.60E-06
2016/5/4,3.86E-05,1.15E-05,6.60E-06,1.88E-06
2016/5/5,4.36E-05,8.82E-06,4.78E-06,1.25E-06
2016/5/6,4.38E-05,7.52E-06,4.40E-06,1.41E-06
2016/5/9,3.53E-05,8.51E-06,3.28E-06,9.08E-07
2016/5/10,1.78E-05,3.40E-06,1.87E-06,3.53E-07
2016/5/11,3.10E-05,6.66E-06,3.18E-06,1.71E-06
2016/5/12,4.57E-05,9.96E-06,4.63E-06,1.43E-06
2016/5/13,5.19E-05,1.28E-05,8.44E-06,2.60E-06
2016/5/16,2.43E-05,6.35E-06,3.49E-06,6.84E-07
2016/5/17,4.68E-05,9.36E-06,4.48E-06,2.52E-06
2016/5/18,8.26E-05,2.86E-05,1.66E-05,8.41E-06
2016/5/19,5.66E-05,1.16E-05,5.54E-06,1.18E-06
2016/5/20,2.14E-05,7.42E-06,3.76E-06,5.72E-07
2016/5/23,2.64E-05,7.00E-06,4.77E-06,5.78E-07
2016/5/24,1.88E-05,4.09E-06,2.13E-06,6.09E-07
2016/5/25,2.87E-05,7.60E-06,5.36E-06,5.41E-07
2016/5/26,2.28E-05,6.45E-06,2.85E-06,1.37E-06
2016/5/27,1.28E-05,3.66E-06,2.50E-06,6.12E-07
2016/5/31,1.99E-05,6.31E-06,4.47E-06,2.50E-06
2016/6/1,2.40E-05,4.33E-06,1.72E-06,5.29E-07
2016/6/2,2.20E-05,3.68E-06,2.39E-06,4.07E-07
2016/6/3,2.82E-05,8.53E-06,5.44E-06,2.00E-06
2016/6/6,1.78E-05,5.92E-06,4.52E-06,3.86E-07
2016/6/7,1.15E-05,2.09E-06,1.03E-06,3.04E-07
2016/6/8,1.38E-05,3.48E-06,1.77E-06,3.51E-07
2016/6/9,2.38E-05,5.01E-06,2.48E-06,5.92E-07
2016/6/10,2.37E-05,4.58E-06,2.53E-06,3.31E-07
2016/6/13,3.80E-05,7.84E-06,4.93E-06,1.69E-06
2016/6/14,4.74E-05,1.09E-05,3.36E-06,1.16E-06
2016/6/15,3.62E-05,9.79E-06,5.82E-06,2.97E-06
2016/6/16,4.95E-05,8.74E-06,4.03E-06,1.26E-06
2016/6/17,3.98E-05,1.18E-05,5.87E-06,3.61E-06
2016/6/20,2.50E-05,4.24E-06,1.14E-06,5.00E-07
2016/6/21,2.87E-05,5.74E-06,2.89E-06,6.83E-07
2016/6/22,3.31E-05,9.33E-06,6.76E-06,3.48E-06
2016/6/23,2.52E-05,6.49E-06,2.98E-06,9.65E-07
2016/6/24,0.000163681,3.66E-05,1.69E-05,2.42E-06
2016/6/27,0.000128772,2.87E-05,1.42E-05,3.19E-06
2016/6/28,4.50E-05,8.60E-06,3.55E-06,1.34E-06
2016/6/29,2.98E-05,4.09E-06,2.21E-06,6.26E-07
2016/6/30,4.32E-05,1.11E-05,7.58E-06,2.35E-06
2016/7/1,2.47E-05,7.63E-06,2.53E-06,1.04E-06
2016/7/5,3.66E-05,1.31E-05,4.09E-06,8.21E-07
2016/7/6,6.24E-05,1.39E-05,8.37E-06,4.36E-06
2016/7/7,3.17E-05,8.54E-06,5.20E-06,1.45E-06
2016/7/8,2.01E-05,4.92E-06,2.51E-06,2.55E-07
2016/7/11,1.43E-05,2.87E-06,9.41E-07,5.31E-07
2016/7/12,1.44E-05,2.71E-06,1.49E-06,7.35E-07
2016/7/13,1.98E-05,3.69E-06,1.54E-06,5.84E-07
2016/7/14,1.37E-05,2.56E-06,1.31E-06,4.47E-07
2016/7/15,1.42E-05,3.72E-06,2.11E-06,5.53E-07
2016/7/18,9.46E-06,3.12E-06,1.89E-06,9.78E-07
2016/7/19,1.64E-05,4.80E-06,2.23E-06,7.15E-07
2016/7/20,1.12E-05,2.03E-06,9.13E-07,1.45E-07
2016/7/21,1.49E-05,5.14E-06,3.12E-06,8.27E-07
2016/7/22,1.23E-05,3.01E-06,1.02E-06,2.20E-07
2016/7/25,1.36E-05,2.11E-06,1.04E-06,3.39E-07
2016/7/26,2.71E-05,5.50E-06,3.10E-06,7.94E-07
2016/7/27,2.87E-05,9.72E-06,4.84E-06,2.95E-06
2016/7/28,2.39E-05,4.97E-06,1.72E-06,5.23E-07
2016/7/29,1.91E-05,5.41E-06,1.56E-06,2.20E-07
2016/8/1,2.29E-05,6.39E-06,3.80E-06,6.85E-07
2016/8/2,3.67E-05,6.21E-06,3.50E-06,4.27E-07
2016/8/3,1.42E-05,3.44E-06,1.50E-06,2.21E-07
2016/8/4,1.27E-05,3.51E-06,1.48E-06,5.84E-07
2016/8/5,1.10E-05,3.83E-06,3.36E-06,4.89E-07
2016/8/8,1.02E-05,2.26E-06,1.08E-06,3.75E-07
2016/8/9,9.31E-06,1.46E-06,9.95E-07,2.69E-07
2016/8/10,1.41E-05,4.22E-06,1.85E-06,2.85E-07
2016/8/11,1.31E-05,2.82E-06,1.57E-06,2.45E-07
2016/8/12,9.19E-06,3.04E-06,1.35E-06,1.41E-07
2016/8/15,6.64E-06,2.43E-06,9.13E-07,3.58E-07
2016/8/16,1.15E-05,2.99E-06,5.99E-07,9.46E-08
2016/8/17,2.93E-05,8.87E-06,4.99E-06,4.07E-06
2016/8/18,9.94E-06,2.83E-06,1.86E-06,4.82E-07
2016/8/19,1.18E-05,2.10E-06,1.37E-06,3.32E-07
2016/8/22,2.30E-05,3.77E-06,1.24E-06,3.17E-07
2016/8/23,9.22E-06,2.38E-06,9.77E-07,2.74E-07
2016/8/24,1.61E-05,3.02E-06,1.02E-06,1.46E-07
2016/8/25,2.00E-05,3.92E-06,2.60E-06,1.56E-06
2016/8/26,5.63E-05,1.70E-05,8.79E-06,5.00E-06
2016/8/29,1.07E-05,2.68E-06,1.02E-06,2.68E-07
2016/8/30,2.16E-05,4.02E-06,1.36E-06,3.35E-07
2016/8/31,1.90E-05,7.62E-06,2.24E-06,1.28E-06
2016/9/1,2.64E-05,1.04E-05,8.99E-06,3.17E-06
2016/9/2,1.67E-05,4.76E-06,2.25E-06,2.83E-07
2016/9/6,2.01E-05,6.49E-06,2.62E-06,5.49E-07
2016/9/7,1.30E-05,3.74E-06,1.97E-06,1.74E-07
2016/9/8,1.88E-05,6.33E-06,3.50E-06,9.97E-07
2016/9/9,3.81E-05,9.03E-06,3.45E-06,7.82E-07
2016/9/12,5.95E-05,1.25E-05,3.32E-06,1.56E-06
2016/9/13,8.95E-05,2.56E-05,1.31E-05,2.82E-06
2016/9/14,5.64E-05,1.42E-05,7.43E-06,3.17E-06
2016/9/15,4.09E-05,8.69E-06,4.07E-06,1.50E-06
2016/9/16,4.10E-05,9.69E-06,5.90E-06,1.47E-06
2016/9/19,2.64E-05,3.62E-06,1.83E-06,9.89E-07
2016/9/20,2.05E-05,4.23E-06,2.47E-06,9.90E-07
2016/9/21,3.95E-05,1.18E-05,6.69E-06,2.88E-06
2016/9/22,1.37E-05,2.29E-06,1.02E-06,2.66E-07
2016/9/23,1.57E-05,3.00E-06,1.91E-06,5.16E-07
2016/9/26,1.87E-05,2.92E-06,1.49E-06,4.50E-07
2016/9/27,2.14E-05,6.54E-06,3.13E-06,1.11E-06
2016/9/28,2.02E-05,4.18E-06,2.25E-06,5.62E-07
2016/9/29,5.48E-05,1.79E-05,1.28E-05,2.13E-06
2016/9/30,1.71E-05,3.85E-06,1.56E-06,4.38E-07
2016/10/3,2.13E-05,5.86E-06,2.72E-06,8.13E-07
2016/10/4,3.40E-05,7.63E-06,4.37E-06,1.15E-06
2016/10/5,1.18E-05,2.99E-06,1.30E-06,1.75E-07
2016/10/6,1.91E-05,4.73E-06,2.18E-06,4.47E-07
2016/10/7,3.06E-05,6.36E-06,3.95E-06,2.19E-06
2016/10/10,8.62E-06,1.79E-06,9.98E-07,2.04E-07
2016/10/11,3.49E-05,9.33E-06,6.56E-06,1.61E-06
2016/10/12,2.55E-05,5.12E-06,2.12E-06,4.69E-07
2016/10/13,3.53E-05,7.76E-06,4.56E-06,1.88E-06
2016/10/14,2.57E-05,7.24E-06,4.27E-06,2.92E-06
2016/10/17,2.36E-05,4.55E-06,2.52E-06,5.38E-07
2016/10/18,1.28E-05,2.20E-06,1.25E-06,4.79E-07
2016/10/19,9.56E-06,2.07E-06,1.02E-06,5.11E-07
2016/10/20,3.51E-05,8.49E-06,4.14E-06,2.10E-06
2016/10/21,1.69E-05,6.05E-06,2.08E-06,1.06E-06
2016/10/24,1.26E-05,2.98E-06,1.28E-06,2.44E-07
2016/10/25,1.11E-05,2.58E-06,1.21E-06,6.59E-07
2016/10/26,2.78E-05,6.59E-06,4.18E-06,7.90E-07
2016/10/27,2.73E-05,6.19E-06,2.49E-06,6.04E-07
2016/10/28,5.78E-05,1.16E-05,6.14E-06,1.46E-06
2016/10/31,2.00E-05,3.64E-06,1.91E-06,1.10E-06
2016/11/1,4.25E-05,1.04E-05,4.77E-06,2.16E-06
2016/11/2,5.40E-05,1.17E-05,4.88E-06,2.50E-06
2016/11/3,3.85E-05,8.29E-06,2.19E-06,8.59E-07
2016/11/4,4.34E-05,9.77E-06,3.80E-06,1.81E-06
2016/11/7,1.66E-05,3.74E-06,1.93E-06,1.10E-06
2016/11/8,2.71E-05,5.96E-06,3.10E-06,6.27E-07
2016/11/9,0.000214698,4.25E-05,2.62E-05,7.06E-06
2016/11/10,0.000280346,6.74E-05,3.39E-05,6.62E-06
2016/11/11,0.000106089,2.40E-05,1.30E-05,6.08E-06
2016/11/14,0.000110925,2.17E-05,1.00E-05,5.08E-06
2016/11/15,5.00E-05,1.12E-05,6.86E-06,2.22E-06
2016/11/16,4.57E-05,7.88E-06,4.38E-06,1.54E-06
2016/11/17,3.04E-05,7.06E-06,2.62E-06,4.90E-07
2016/11/18,2.35E-05,5.26E-06,1.77E-06,4.24E-07
2016/11/21,2.49E-05,6.39E-06,2.28E-06,1.13E-06
2016/11/22,1.88E-05,4.16E-06,1.58E-06,9.58E-07
2016/11/23,1.92E-05,6.01E-06,2.10E-06,8.24E-07
2016/11/25,6.93E-06,1.59E-06,1.28E-06,6.05E-07
2016/11/28,1.95E-05,3.85E-06,2.31E-06,1.07E-06
2016/11/29,1.74E-05,3.72E-06,1.72E-06,4.84E-07
2016/11/30,3.08E-05,8.47E-06,5.27E-06,4.12E-07
2016/12/1,6.15E-05,1.80E-05,9.31E-06,1.55E-06
2016/12/2,4.98E-05,1.25E-05,8.60E-06,1.03E-06
2016/12/5,4.10E-05,9.46E-06,3.83E-06,4.96E-07
2016/12/6,2.71E-05,7.13E-06,4.30E-06,9.74E-07
2016/12/7,3.74E-05,9.07E-06,6.04E-06,2.07E-06
2016/12/8,3.34E-05,7.25E-06,2.61E-06,7.46E-07
2016/12/9,1.80E-05,4.79E-06,3.17E-06,5.33E-07
2016/12/12,1.87E-05,4.24E-06,2.24E-06,8.00E-07
2016/12/13,3.41E-05,1.07E-05,6.03E-06,9.29E-07
2016/12/14,7.31E-05,1.51E-05,1.02E-05,5.94E-06
2016/12/15,3.75E-05,9.57E-06,2.76E-06,1.03E-06
2016/12/16,2.63E-05,5.60E-06,2.90E-06,5.00E-07
2016/12/19,2.57E-05,5.79E-06,3.29E-06,9.01E-07
2016/12/20,1.22E-05,1.91E-06,8.20E-07,1.90E-07
2016/12/21,9.04E-06,2.01E-06,8.49E-07,2.20E-07
2016/12/22,1.66E-05,5.00E-06,2.03E-06,7.24E-07
2016/12/23,5.34E-06,1.17E-06,4.26E-07,8.06E-08
2016/12/27,1.47E-05,4.60E-06,1.09E-06,2.09E-07
2016/12/28,2.31E-05,5.95E-06,4.12E-06,1.24E-06
2016/12/29,1.45E-05,4.74E-06,2.47E-06,1.06E-06
2016/12/30,3.97E-05,8.48E-06,3.97E-06,1.11E-06
2017/1/3,3.81E-05,7.92E-06,4.24E-06,9.96E-07
2017/1/4,1.79E-05,4.87E-06,2.33E-06,7.73E-07
2017/1/5,1.91E-05,5.35E-06,1.81E-06,4.98E-07
2017/1/6,2.00E-05,4.01E-06,1.81E-06,4.47E-07
2017/1/9,1.67E-05,4.54E-06,2.20E-06,5.82E-07
2017/1/10,1.61E-05,2.21E-06,1.18E-06,2.02E-07
2017/1/11,3.75E-05,8.99E-06,5.24E-06,1.30E-06
2017/1/12,2.64E-05,6.04E-06,3.94E-06,1.36E-06
2017/1/13,1.10E-05,2.41E-06,9.61E-07,1.91E-07
2017/1/17,1.98E-05,4.16E-06,2.34E-06,1.12E-06
2017/1/18,1.25E-05,3.26E-06,1.79E-06,2.42E-07
2017/1/19,1.68E-05,2.76E-06,1.08E-06,2.51E-07
2017/1/20,2.44E-05,7.22E-06,1.97E-06,8.52E-07
2017/1/23,2.06E-05,5.55E-06,2.88E-06,7.25E-07
2017/1/24,8.99E-06,1.32E-06,6.58E-07,1.50E-07
2017/1/25,9.61E-06,2.79E-06,1.31E-06,3.46E-07
2017/1/26,1.28E-05,3.13E-06,1.40E-06,2.52E-07
2017/1/27,1.11E-05,2.21E-06,1.34E-06,4.62E-07
2017/1/30,2.28E-05,5.33E-06,3.52E-06,9.28E-07
2017/1/31,1.93E-05,2.58E-06,1.12E-06,3.22E-07
2017/2/1,2.29E-05,4.95E-06,3.22E-06,2.16E-06
2017/2/2,2.24E-05,3.14E-06,1.92E-06,7.23E-07
2017/2/3,1.44E-05,4.02E-06,8.82E-07,2.10E-07
2017/2/6,9.75E-06,2.94E-06,8.69E-07,3.48E-07
2017/2/7,1.06E-05,2.27E-06,1.34E-06,3.46E-07
2017/2/8,1.06E-05,1.83E-06,7.02E-07,3.77E-07
2017/2/9,7.65E-06,1.73E-06,9.37E-07,1.55E-07
2017/2/10,8.15E-06,1.34E-06,6.80E-07,1.99E-07
2017/2/13,5.46E-06,1.02E-06,5.39E-07,1.99E-07
2017/2/14,1.12E-05,2.93E-06,1.47E-06,2.74E-07
2017/2/15,9.43E-06,1.50E-06,8.61E-07,3.99E-07
2017/2/16,1.89E-05,5.66E-06,2.09E-06,3.44E-07
2017/2/17,8.59E-06,2.18E-06,1.29E-06,3.34E-07
2017/2/21,9.38E-06,2.22E-06,1.50E-06,3.27E-07
2017/2/22,8.87E-06,1.74E-06,1.05E-06,1.83E-07
2017/2/23,1.50E-05,2.83E-06,1.71E-06,3.31E-07
2017/2/24,1.27E-05,4.90E-06,2.12E-06,2.81E-07
2017/2/27,9.22E-06,1.53E-06,8.61E-07,3.31E-07
2017/2/28,9.26E-06,1.62E-06,7.45E-07,1.23E-07
2017/3/1,1.31E-05,3.56E-06,2.56E-06,5.70E-07
2017/3/2,1.25E-05,2.88E-06,1.73E-06,2.22E-07
2017/3/3,1.34E-05,4.13E-06,3.08E-06,7.05E-07
2017/3/6,1.12E-05,2.92E-06,1.80E-06,4.55E-07
2017/3/7,1.38E-05,3.33E-06,2.03E-06,4.20E-07
2017/3/8,1.53E-05,4.11E-06,1.19E-06,5.26E-07
2017/3/9,1.84E-05,3.51E-06,2.06E-06,1.36E-06
2017/3/10,1.34E-05,3.55E-06,2.14E-06,2.90E-07
2017/3/13,6.85E-06,1.58E-06,1.15E-06,2.01E-07
2017/3/14,9.63E-06,2.72E-06,1.62E-06,6.66E-07
2017/3/15,1.94E-05,7.55E-06,6.61E-06,5.73E-06
2017/3/16,9.75E-06,2.91E-06,1.31E-06,2.63E-07
2017/3/17,7.33E-06,2.17E-06,1.16E-06,2.51E-07
2017/3/20,7.43E-06,1.80E-06,1.01E-06,2.07E-07
2017/3/21,4.60E-05,1.07E-05,3.39E-06,1.65E-06
2017/3/22,3.52E-05,1.18E-05,2.19E-06,5.83E-07
2017/3/23,2.57E-05,4.39E-06,2.04E-06,3.39E-07
2017/3/24,3.12E-05,6.16E-06,2.34E-06,5.97E-07
2017/3/27,2.74E-05,5.20E-06,2.56E-06,6.97E-07
2017/3/28,2.58E-05,6.78E-06,3.09E-06,3.32E-07
2017/3/29,1.23E-05,3.77E-06,1.86E-06,4.77E-07
2017/3/30,1.38E-05,2.09E-06,9.40E-07,2.36E-07
2017/3/31,9.93E-06,1.81E-06,1.12E-06,5.60E-07
2017/4/3,2.70E-05,7.61E-06,4.32E-06,1.27E-06
2017/4/4,1.68E-05,3.22E-06,1.83E-06,8.21E-07
2017/4/5,3.07E-05,8.43E-06,4.73E-06,3.33E-06
2017/4/6,3.30E-05,6.99E-06,4.53E-06,6.64E-07
2017/4/7,2.30E-05,4.17E-06,2.30E-06,1.25E-06
2017/4/10,1.87E-05,4.61E-06,2.47E-06,6.55E-07
2017/4/11,5.24E-05,1.62E-05,9.26E-06,4.02E-06
2017/4/12,2.97E-05,7.42E-06,3.87E-06,7.97E-07
2017/4/13,2.05E-05,3.70E-06,2.25E-06,6.34E-07
2017/4/17,1.12E-05,2.21E-06,6.25E-07,2.56E-07
2017/4/18,1.69E-05,2.98E-06,1.56E-06,3.02E-07
2017/4/19,1.48E-05,4.42E-06,1.48E-06,3.84E-07
2017/4/20,1.51E-05,4.63E-06,3.10E-06,1.24E-06
2017/4/21,1.34E-05,4.77E-06,2.51E-06,4.20E-07
2017/4/24,1.12E-05,2.05E-06,5.67E-07,2.03E-07
2017/4/25,6.47E-06,1.78E-06,7.25E-07,2.22E-07
2017/4/26,2.03E-05,2.96E-06,1.30E-06,3.75E-07
2017/4/27,9.02E-06,1.75E-06,1.00E-06,4.32E-07
2017/4/28,1.17E-05,2.39E-06,1.38E-06,6.66E-07
2017/5/1,9.26E-06,2.41E-06,1.72E-06,4.21E-07
2017/5/2,8.29E-06,2.33E-06,1.53E-06,3.08E-07
2017/5/3,1.50E-05,4.70E-06,2.95E-06,3.65E-07
2017/5/4,1.90E-05,3.14E-06,2.09E-06,3.19E-07
2017/5/5,8.53E-06,2.32E-06,6.88E-07,1.83E-07
2017/5/8,8.03E-06,1.78E-06,1.46E-06,1.52E-07
2017/5/9,1.22E-05,3.69E-06,1.65E-06,8.35E-07
2017/5/10,9.63E-06,2.86E-06,1.59E-06,1.14E-06
2017/5/11,1.43E-05,3.03E-06,1.74E-06,3.49E-07
2017/5/12,8.31E-06,1.94E-06,1.01E-06,2.35E-07
2017/5/15,7.78E-06,1.84E-06,1.03E-06,2.08E-07
2017/5/16,7.17E-06,1.25E-06,5.23E-07,2.27E-07
2017/5/17,4.42E-05,8.84E-06,2.34E-06,7.10E-07
2017/5/18,5.12E-05,1.54E-05,8.38E-06,4.20E-06
2017/5/19,1.79E-05,3.39E-06,1.86E-06,3.85E-07
2017/5/22,8.94E-06,1.58E-06,7.28E-07,3.14E-07
2017/5/23,1.28E-05,2.28E-06,1.29E-06,4.35E-07
2017/5/24,1.03E-05,2.24E-06,1.21E-06,3.64E-07
2017/5/25,1.15E-05,3.39E-06,2.29E-06,2.66E-07
2017/5/26,7.28E-06,1.69E-06,9.44E-07,2.24E-07
2017/5/30,7.86E-06,1.79E-06,7.91E-07,4.26E-07
2017/5/31,2.18E-05,3.60E-06,1.55E-06,1.16E-06
2017/6/1,1.69E-05,4.48E-06,1.01E-06,3.13E-07
2017/6/2,1.26E-05,2.67E-06,1.92E-06,5.83E-07
2017/6/5,8.85E-06,3.02E-06,8.92E-07,3.30E-07
2017/6/6,1.57E-05,3.76E-06,2.46E-06,6.11E-07
2017/6/7,1.91E-05,6.37E-06,4.36E-06,4.51E-07
2017/6/8,2.61E-05,4.64E-06,2.57E-06,8.35E-07
2017/6/9,0.000143167,2.64E-05,1.86E-05,4.90E-06
2017/6/12,0.000190028,5.21E-05,2.75E-05,2.48E-06
2017/6/13,3.39E-05,5.76E-06,2.77E-06,9.78E-07
2017/6/14,7.40E-05,1.97E-05,1.13E-05,9.21E-07
2017/6/15,4.78E-05,1.35E-05,4.05E-06,3.51E-07
2017/6/16,4.10E-05,9.10E-06,5.96E-06,3.12E-06
2017/6/19,1.98E-05,5.90E-06,2.63E-06,4.65E-07
2017/6/20,3.05E-05,6.11E-06,2.77E-06,1.62E-06
2017/6/21,2.79E-05,5.86E-06,3.24E-06,1.89E-06
2017/6/22,1.72E-05,3.83E-06,1.99E-06,5.28E-07
2017/6/23,1.54E-05,2.11E-06,1.21E-06,5.48E-07
2017/6/26,4.14E-05,1.09E-05,5.28E-06,1.84E-06
2017/6/27,6.12E-05,1.29E-05,5.74E-06,1.79E-06
2017/6/28,4.23E-05,9.47E-06,4.48E-06,1.45E-06
2017/6/29,0.000114405,3.09E-05,1.51E-05,5.96E-06
